student_number,cycle,academic_year,school,grade,test_version,subject,percent_correct
1080246723,1,2019,School3,11,0.5,Math,34.48
1080246723,1,2019,School3,11,0.5,ELA,12.5
1074782418,1,2019,School3,11,1,Math,29.31
1074782418,1,2019,School3,11,1,ELA,25
1021997812,1,2019,School3,9,1,Math,13.79
1021997812,1,2019,School3,9,1,ELA,10.42
1070876813,1,2019,School3,11,1,Math,24.14
1070876813,1,2019,School3,11,1,ELA,37.5
1072521821,1,2019,School3,11,1,Math,20.69
1072521821,1,2019,School3,11,1,ELA,27.08
1013797811,1,2019,School3,9,1,Math,41.38
1013797811,1,2019,School3,9,1,ELA,43.75
1044384917,1,2019,School3,9,1,Math,34.48
1044384917,1,2019,School3,9,1,ELA,34.38
1089985814,1,2019,School3,9,1,Math,8.62
1089985814,1,2019,School3,9,1,ELA,4.17
1042896813,1,2019,School3,10,1,Math,44.83
1042896813,1,2019,School3,10,1,ELA,31.25
1073783418,1,2019,School3,11,1,Math,44.83
1073783418,1,2019,School3,11,1,ELA,39.58
1013934431,1,2019,School3,10,0.5,Math,20.69
1013934431,1,2019,School3,10,0.5,ELA,29.17
1079877814,1,2019,School3,11,1,Math,53.45
1079877814,1,2019,School3,11,1,ELA,69.79
1008494122,1,2019,School3,9,1,Math,20.69
1008494122,1,2019,School3,9,1,ELA,19.79
1079702820,1,2019,School3,9,1,Math,53.45
1079702820,1,2019,School3,9,1,ELA,53.13
1096085913,1,2019,School3,9,1,Math,1.72
1096085913,1,2019,School3,9,1,ELA,6.25
1051088916,1,2019,School3,11,1,Math,50
1051088916,1,2019,School3,11,1,ELA,42.71
1073301524,1,2019,School3,9,1,Math,15.52
1073301524,1,2019,School3,9,1,ELA,27.08
1043703821,1,2019,School3,9,1,Math,44.83
1043703821,1,2019,School3,9,1,ELA,48.96
1061396111,1,2019,School3,9,1,Math,27.59
1061396111,1,2019,School3,9,1,ELA,33.33
1013796617,1,2019,School3,9,1,Math,18.97
1013796617,1,2019,School3,9,1,ELA,22.92
1060997815,1,2019,School3,10,1,Math,34.48
1060997815,1,2019,School3,10,1,ELA,34.38
1089864538,1,2019,School3,10,1,Math,27.59
1089864538,1,2019,School3,10,1,ELA,32.29
1097014026,1,2019,School3,9,1,Math,18.97
1097014026,1,2019,School3,9,1,ELA,15.63
1032295612,1,2019,School3,10,1,Math,43.1
1032295612,1,2019,School3,10,1,ELA,50
1012290614,1,2019,School3,10,1,Math,37.93
1012290614,1,2019,School3,10,1,ELA,35.42
1016408823,1,2019,School3,9,1,Math,32.76
1016408823,1,2019,School3,9,1,ELA,26.04
1034179919,1,2019,School3,11,1,Math,34.48
1034179919,1,2019,School3,11,1,ELA,31.25
1044296818,1,2019,School3,9,1,Math,10.34
1044296818,1,2019,School3,9,1,ELA,27.08
1043203026,1,2019,School3,10,1,Math,18.97
1043203026,1,2019,School3,10,1,ELA,32.29
1048623028,1,2019,School3,9,1,Math,20.69
1048623028,1,2019,School3,9,1,ELA,14.58
1052551438,1,2019,School3,9,1,Math,17.24
1052551438,1,2019,School3,9,1,ELA,29.17
1078188917,1,2019,School3,11,1,Math,65.52
1078188917,1,2019,School3,11,1,ELA,80.21
1085586413,1,2019,School3,10,1,Math,22.41
1085586413,1,2019,School3,10,1,ELA,25
1019912422,1,2019,School3,10,1,Math,18.97
1019912422,1,2019,School3,10,1,ELA,29.17
1014995520,1,2019,School3,9,1,Math,18.97
1014995520,1,2019,School3,9,1,ELA,12.5
1098273915,1,2019,School3,11,1,Math,51.72
1098273915,1,2019,School3,11,1,ELA,33.33
1079301521,1,2019,School3,9,1,Math,41.38
1079301521,1,2019,School3,9,1,ELA,25
1093196215,1,2019,School3,9,1,Math,5.17
1093196215,1,2019,School3,9,1,ELA,0
1064793115,1,2019,School3,9,1,Math,0
1064793115,1,2019,School3,9,1,ELA,16.67
1076821727,1,2019,School3,10,1,Math,43.1
1076821727,1,2019,School3,10,1,ELA,26.04
1042188917,1,2019,School3,10,1,Math,25.86
1042188917,1,2019,School3,10,1,ELA,17.71
1076591610,1,2019,School3,10,1,Math,27.59
1076591610,1,2019,School3,10,1,ELA,36.46
1000985815,1,2019,School3,11,1,Math,37.93
1000985815,1,2019,School3,11,1,ELA,34.38
1016799816,1,2019,School3,9,1,Math,36.21
1016799816,1,2019,School3,9,1,ELA,20.83
1003800925,1,2019,School3,9,1,Math,34.48
1003800925,1,2019,School3,9,1,ELA,39.58
1042111427,1,2019,School3,9,1,Math,24.14
1042111427,1,2019,School3,9,1,ELA,20.83
1050893818,1,2019,School3,9,1,Math,34.48
1050893818,1,2019,School3,9,1,ELA,20.83
1002411426,1,2019,School3,9,1,Math,25.86
1002411426,1,2019,School3,9,1,ELA,23.96
1079714520,1,2019,School3,9,1,Math,12.07
1079714520,1,2019,School3,9,1,ELA,8.33
1021074817,1,2019,School3,9,1,Math,13.79
1021074817,1,2019,School3,9,1,ELA,16.67
1081174916,1,2019,School3,11,1,Math,32.76
1081174916,1,2019,School3,11,1,ELA,51.04
1074898811,1,2019,School3,9,1,Math,8.62
1074898811,1,2019,School3,9,1,ELA,2.08
1020583114,1,2019,School3,11,0.5,Math,27.59
1020583114,1,2019,School3,11,0.5,ELA,12.5
1033118324,1,2019,School3,10,1,Math,27.59
1033118324,1,2019,School3,10,1,ELA,26.04
1034090910,1,2019,School3,10,1,Math,18.97
1034090910,1,2019,School3,10,1,ELA,33.33
1055984815,1,2019,School3,11,1,Math,36.21
1055984815,1,2019,School3,11,1,ELA,36.46
1058117027,1,2019,School3,9,1,Math,18.97
1058117027,1,2019,School3,9,1,ELA,28.13
1089991811,1,2019,School3,10,1,Math,5.17
1089991811,1,2019,School3,10,1,ELA,29.17
1066993716,1,2019,School3,10,0.5,Math,17.24
1066993716,1,2019,School3,10,0.5,ELA,16.67
1031507820,1,2019,School3,9,1,Math,12.07
1031507820,1,2019,School3,9,1,ELA,12.5
1011499931,1,2019,School3,9,1,Math,24.14
1011499931,1,2019,School3,9,1,ELA,25
1051181910,1,2019,School3,11,1,Math,29.31
1051181910,1,2019,School3,11,1,ELA,33.33
1001084916,1,2019,School3,10,0.5,Math,44.83
1001084916,1,2019,School3,10,0.5,ELA,18.75
1044118326,1,2019,School3,9,1,Math,1.72
1044118326,1,2019,School3,9,1,ELA,5.21
1095095722,1,2019,School3,11,0.5,Math,44.83
1095095722,1,2019,School3,11,0.5,ELA,33.33
1083795816,1,2019,School3,9,1,Math,15.52
1083795816,1,2019,School3,9,1,ELA,12.5
1075117825,1,2019,School3,9,1,Math,17.24
1075117825,1,2019,School3,9,1,ELA,15.63
1079119528,1,2019,School3,9,1,Math,24.14
1079119528,1,2019,School3,9,1,ELA,12.5
1006460730,1,2019,School3,9,1,Math,24.14
1006460730,1,2019,School3,9,1,ELA,18.75
1031606820,1,2019,School3,9,1,Math,10.34
1031606820,1,2019,School3,9,1,ELA,16.67
1034431132,1,2019,School3,9,1,Math,12.07
1034431132,1,2019,School3,9,1,ELA,3.13
1009183915,1,2019,School3,10,1,Math,10.34
1009183915,1,2019,School3,10,1,ELA,14.58
1094793816,1,2019,School3,9,1,Math,12.07
1094793816,1,2019,School3,9,1,ELA,23.96
1009701821,1,2019,School3,9,1,Math,31.03
1009701821,1,2019,School3,9,1,ELA,17.71
1080757711,1,2019,School3,11,1,Math,17.24
1080757711,1,2019,School3,11,1,ELA,34.38
1005175913,1,2019,School3,10,1,Math,13.79
1005175913,1,2019,School3,10,1,ELA,23.96
1067993818,1,2019,School3,10,0.5,Math,6.9
1067993818,1,2019,School3,10,0.5,ELA,31.25
1013638623,1,2019,School3,11,1,Math,34.48
1013638623,1,2019,School3,11,1,ELA,17.71
1032291617,1,2019,School3,10,1,Math,39.66
1032291617,1,2019,School3,10,1,ELA,41.67
1083700822,1,2019,School3,9,1,Math,24.14
1083700822,1,2019,School3,9,1,ELA,16.67
1013998814,1,2019,School3,9,1,Math,36.21
1013998814,1,2019,School3,9,1,ELA,7.29
1097206828,1,2019,School3,9,0.5,Math,13.79
1097206828,1,2019,School3,9,0.5,ELA,10.42
1045092914,1,2019,School3,9,1,Math,20.69
1045092914,1,2019,School3,9,1,ELA,35.42
1056680717,1,2019,School3,10,1,Math,15.52
1056680717,1,2019,School3,10,1,ELA,18.75
1093071915,1,2019,School3,10,1,Math,17.24
1093071915,1,2019,School3,10,1,ELA,8.33
1043997816,1,2019,School3,9,1,Math,37.93
1043997816,1,2019,School3,9,1,ELA,37.5
1065180914,1,2019,School3,10,1,Math,32.76
1065180914,1,2019,School3,10,1,ELA,57.29
1005499934,1,2019,School3,9,1,Math,17.24
1005499934,1,2019,School3,9,1,ELA,15.63
1048178914,1,2019,School3,11,1,Math,37.93
1048178914,1,2019,School3,11,1,ELA,32.29
1052302522,1,2019,School3,9,1,Math,34.48
1052302522,1,2019,School3,9,1,ELA,29.17
1074109127,1,2019,School3,11,1,Math,3.45
1074109127,1,2019,School3,11,1,ELA,19.79
1044109124,1,2019,School3,10,1,Math,15.52
1044109124,1,2019,School3,10,1,ELA,29.17
1007178918,1,2019,School3,11,1,Math,18.97
1007178918,1,2019,School3,11,1,ELA,36.46
1007479619,1,2019,School3,11,0.5,Math,13.79
1007479619,1,2019,School3,11,0.5,ELA,37.5
1088730628,1,2019,School3,9,1,Math,22.41
1088730628,1,2019,School3,9,1,ELA,18.75
1053607825,1,2019,School3,9,1,Math,15.52
1053607825,1,2019,School3,9,1,ELA,14.58
1070138024,1,2019,School3,10,0.5,Math,20.69
1070138024,1,2019,School3,10,0.5,ELA,22.92
1013079915,1,2019,School3,11,1,Math,25.86
1013079915,1,2019,School3,11,1,ELA,38.54
1071083913,1,2019,School3,11,1,Math,31.03
1071083913,1,2019,School3,11,1,ELA,29.17
1060797813,1,2019,School3,9,1,Math,8.62
1060797813,1,2019,School3,9,1,ELA,29.17
1055713724,1,2019,School3,9,1,Math,13.79
1055713724,1,2019,School3,9,1,ELA,32.29
1009185917,1,2019,School3,10,1,Math,24.14
1009185917,1,2019,School3,10,1,ELA,31.25
1060503827,1,2019,School3,10,1,Math,50
1060503827,1,2019,School3,10,1,ELA,54.17
1067902323,1,2019,School3,9,1,Math,34.48
1067902323,1,2019,School3,9,1,ELA,31.25
1086959430,1,2019,School3,9,1,Math,24.14
1086959430,1,2019,School3,9,1,ELA,22.92
1042787519,1,2019,School3,11,1,Math,46.55
1042787519,1,2019,School3,11,1,ELA,30.21
1028715322,1,2019,School3,9,1,Math,29.31
1028715322,1,2019,School3,9,1,ELA,30.21
1088514527,1,2019,School3,9,0.5,Math,24.14
1088514527,1,2019,School3,9,0.5,ELA,22.92
1018602821,1,2019,School3,9,1,Math,5.17
1018602821,1,2019,School3,9,1,ELA,13.54
1068500621,1,2019,School3,11,1,Math,43.1
1068500621,1,2019,School3,11,1,ELA,51.04
1028970811,1,2019,School3,11,1,Math,29.31
1028970811,1,2019,School3,11,1,ELA,39.58
1013291616,1,2019,School3,10,0.5,Math,24.14
1013291616,1,2019,School3,10,0.5,ELA,25
1046089912,1,2019,School3,10,1,Math,18.97
1046089912,1,2019,School3,10,1,ELA,32.29
1018700820,1,2019,School3,9,1,Math,0
1018700820,1,2019,School3,9,1,ELA,10.42
1025605822,1,2019,School3,10,1,Math,12.07
1025605822,1,2019,School3,10,1,ELA,27.08
1091004120,1,2019,School3,10,1,Math,10.34
1091004120,1,2019,School3,10,1,ELA,18.75
1084899813,1,2019,School3,9,1,Math,31.03
1084899813,1,2019,School3,9,1,ELA,34.38
1098409825,1,2019,School3,9,1,Math,31.03
1098409825,1,2019,School3,9,1,ELA,28.13
1028472716,1,2019,School3,10,1,Math,15.52
1028472716,1,2019,School3,10,1,ELA,15.63
1058991816,1,2019,School3,9,1,Math,27.59
1058991816,1,2019,School3,9,1,ELA,31.25
1090608524,1,2019,School3,10,1,Math,22.41
1090608524,1,2019,School3,10,1,ELA,17.71
1003405623,1,2019,School3,9,1,Math,29.31
1003405623,1,2019,School3,9,1,ELA,18.75
1095182910,1,2019,School3,11,1,Math,46.55
1095182910,1,2019,School3,11,1,ELA,47.92
1004876819,1,2019,School3,11,1,Math,32.76
1004876819,1,2019,School3,11,1,ELA,32.29
1019503528,1,2019,School3,9,1,Math,15.52
1019503528,1,2019,School3,9,1,ELA,15.63
1075015023,1,2019,School3,9,1,Math,20.69
1075015023,1,2019,School3,9,1,ELA,13.54
1025687014,1,2019,School3,11,1,Math,10.34
1025687014,1,2019,School3,11,1,ELA,31.25
1004461818,1,2019,School3,11,1,Math,60.34
1004461818,1,2019,School3,11,1,ELA,41.67
1000280913,1,2019,School3,11,1,Math,37.93
1000280913,1,2019,School3,11,1,ELA,41.67
1078588517,1,2019,School3,11,1,Math,31.03
1078588517,1,2019,School3,11,1,ELA,36.46
1028245724,1,2019,School3,11,1,Math,46.55
1028245724,1,2019,School3,11,1,ELA,30.21
1099280913,1,2019,School3,10,1,Math,63.79
1099280913,1,2019,School3,10,1,ELA,52.08
1030925722,1,2019,School3,10,1,Math,18.97
1030925722,1,2019,School3,10,1,ELA,22.92
1031899814,1,2019,School3,9,1,Math,32.76
1031899814,1,2019,School3,9,1,ELA,38.54
1033185914,1,2019,School3,10,1,Math,48.28
1033185914,1,2019,School3,10,1,ELA,58.33
1085499933,1,2019,School3,9,1,Math,22.41
1085499933,1,2019,School3,9,1,ELA,36.46
1087084912,1,2019,School3,11,1,Math,56.9
1087084912,1,2019,School3,11,1,ELA,61.46
1039492528,1,2019,School3,10,1,Math,8.62
1039492528,1,2019,School3,10,1,ELA,19.79
1003707821,1,2019,School3,9,1,Math,37.93
1003707821,1,2019,School3,9,1,ELA,23.96
1030984817,1,2019,School3,10,1,Math,29.31
1030984817,1,2019,School3,10,1,ELA,27.08
1019600324,1,2019,School3,9,0.5,Math,55.17
1019600324,1,2019,School3,9,0.5,ELA,31.25
1006823722,1,2019,School3,11,1,Math,48.28
1006823722,1,2019,School3,11,1,ELA,57.29
1067991816,1,2019,School3,9,1,Math,31.03
1067991816,1,2019,School3,9,1,ELA,25
1008245722,1,2019,School3,11,1,Math,31.03
1008245722,1,2019,School3,11,1,ELA,26.04
1052201823,1,2019,School3,9,0.5,Math,13.79
1052201823,1,2019,School3,9,0.5,ELA,27.08
1024291618,1,2019,School3,10,0.5,Math,37.93
1024291618,1,2019,School3,10,0.5,ELA,29.17
1018890810,1,2019,School3,11,1,Math,67.24
1018890810,1,2019,School3,11,1,ELA,51.04
1015740821,1,2019,School3,9,1,Math,27.59
1015740821,1,2019,School3,9,1,ELA,15.63
1092500820,1,2019,School3,9,1,Math,6.9
1092500820,1,2019,School3,9,1,ELA,0
1079089918,1,2019,School3,10,0.5,Math,17.24
1079089918,1,2019,School3,10,0.5,ELA,20.83
1015117323,1,2019,School3,10,1,Math,31.03
1015117323,1,2019,School3,10,1,ELA,33.33
1087283913,1,2019,School3,10,1,Math,8.62
1087283913,1,2019,School3,10,1,ELA,23.96
1003281917,1,2019,School3,11,1,Math,51.72
1003281917,1,2019,School3,11,1,ELA,44.79
1007819122,1,2019,School3,9,1,Math,5.17
1007819122,1,2019,School3,9,1,ELA,10.42
1055890811,1,2019,School3,11,1,Math,53.45
1055890811,1,2019,School3,11,1,ELA,58.33
1044317125,1,2019,School3,9,1,Math,29.31
1044317125,1,2019,School3,9,1,ELA,23.96
1028084916,1,2019,School3,9,1,Math,5.17
1028084916,1,2019,School3,9,1,ELA,10.42
1004302528,1,2019,School3,9,0.5,Math,13.79
1004302528,1,2019,School3,9,0.5,ELA,18.75
1070919224,1,2019,School3,9,1,Math,20.69
1070919224,1,2019,School3,9,1,ELA,31.25
1076971815,1,2019,School3,11,1,Math,32.76
1076971815,1,2019,School3,11,1,ELA,43.75
1084762812,1,2019,School3,11,0.5,Math,17.24
1084762812,1,2019,School3,11,0.5,ELA,16.67
1050910121,1,2019,School3,9,1,Math,0
1050910121,1,2019,School3,9,1,ELA,6.25
1047987810,1,2019,School3,10,1,Math,13.79
1047987810,1,2019,School3,10,1,ELA,18.75
1044285018,1,2019,School3,10,0.5,Math,24.14
1044285018,1,2019,School3,10,0.5,ELA,14.58
1000210937,1,2019,School3,10,0.5,Math,13.79
1000210937,1,2019,School3,10,0.5,ELA,22.92
1006586415,1,2019,School3,11,1,Math,24.14
1006586415,1,2019,School3,11,1,ELA,29.17
1048381918,1,2019,School3,11,1,Math,29.31
1048381918,1,2019,School3,11,1,ELA,32.29
1014600824,1,2019,School3,9,1,Math,20.69
1014600824,1,2019,School3,9,1,ELA,29.17
1007723722,1,2019,School3,9,1,Math,18.97
1007723722,1,2019,School3,9,1,ELA,9.38
1096723721,1,2019,School3,11,1,Math,44.83
1096723721,1,2019,School3,11,1,ELA,36.46
1012800824,1,2019,School3,9,1,Math,25.86
1012800824,1,2019,School3,9,1,ELA,26.04
1063504822,1,2019,School3,9,1,Math,15.52
1063504822,1,2019,School3,9,1,ELA,22.92
1062707826,1,2019,School3,9,1,Math,29.31
1062707826,1,2019,School3,9,1,ELA,50
1020877818,1,2019,School3,11,1,Math,29.31
1020877818,1,2019,School3,11,1,ELA,44.79
1081710933,1,2019,School3,9,1,Math,13.79
1081710933,1,2019,School3,9,1,ELA,10.42
1035302523,1,2019,School3,9,1,Math,32.76
1035302523,1,2019,School3,9,1,ELA,15.63
1023816330,1,2019,School3,10,1,Math,36.21
1023816330,1,2019,School3,10,1,ELA,47.92
1098338027,1,2019,School3,10,1,Math,31.03
1098338027,1,2019,School3,10,1,ELA,43.75
1033983810,1,2019,School3,11,1,Math,36.21
1033983810,1,2019,School3,11,1,ELA,41.67
1031998814,1,2019,School3,9,1,Math,8.62
1031998814,1,2019,School3,9,1,ELA,15.63
1081992813,1,2019,School3,9,1,Math,24.14
1081992813,1,2019,School3,9,1,ELA,18.75
1008094915,1,2019,School3,10,1,Math,20.69
1008094915,1,2019,School3,10,1,ELA,56.25
1068094912,1,2019,School3,10,1,Math,27.59
1068094912,1,2019,School3,10,1,ELA,36.46
1064180913,1,2019,School3,10,1,Math,46.55
1064180913,1,2019,School3,10,1,ELA,40.63
1077608823,1,2019,School3,9,1,Math,18.97
1077608823,1,2019,School3,9,1,ELA,15.63
1000608524,1,2019,School3,9,1,Math,13.79
1000608524,1,2019,School3,9,1,ELA,27.08
1011073714,1,2019,School3,11,0.5,Math,48.28
1011073714,1,2019,School3,11,0.5,ELA,37.5
1044544138,1,2019,School3,9,1,Math,20.69
1044544138,1,2019,School3,9,1,ELA,25
1060607823,1,2019,School3,9,1,Math,18.97
1060607823,1,2019,School3,9,1,ELA,9.38
1013122438,1,2019,School3,11,1,Math,50
1013122438,1,2019,School3,11,1,ELA,52.08
1098188415,1,2019,School3,10,1,Math,27.59
1098188415,1,2019,School3,10,1,ELA,36.46
1043118325,1,2019,School3,10,1,Math,15.52
1043118325,1,2019,School3,10,1,ELA,18.75
1082701822,1,2019,School3,9,1,Math,20.69
1082701822,1,2019,School3,9,1,ELA,16.67
1074907427,1,2019,School3,9,1,Math,8.62
1074907427,1,2019,School3,9,1,ELA,11.46
1075799812,1,2019,School3,9,1,Math,22.41
1075799812,1,2019,School3,9,1,ELA,25
1058186913,1,2019,School3,9,1,Math,41.38
1058186913,1,2019,School3,9,1,ELA,30.21
1079606823,1,2019,School3,9,1,Math,31.03
1079606823,1,2019,School3,9,1,ELA,30.21
1047895817,1,2019,School3,9,1,Math,17.24
1047895817,1,2019,School3,9,1,ELA,30.21
1059876811,1,2019,School3,11,1,Math,46.55
1059876811,1,2019,School3,11,1,ELA,41.67
1001527121,1,2019,School3,10,1,Math,36.21
1001527121,1,2019,School3,10,1,ELA,35.42
1089433023,1,2019,School3,11,0.5,Math,58.62
1089433023,1,2019,School3,11,0.5,ELA,62.5
1081118327,1,2019,School3,9,0.5,Math,34.48
1081118327,1,2019,School3,9,0.5,ELA,27.08
1087178917,1,2019,School3,11,1,Math,46.55
1087178917,1,2019,School3,11,1,ELA,62.5
1055016022,1,2019,School3,11,1,Math,31.03
1055016022,1,2019,School3,11,1,ELA,35.42
1077610026,1,2019,School3,9,1,Math,25.86
1077610026,1,2019,School3,9,1,ELA,21.88
1007989817,1,2019,School3,10,1,Math,25.86
1007989817,1,2019,School3,10,1,ELA,25
1069830224,1,2019,School3,11,1,Math,25.86
1069830224,1,2019,School3,11,1,ELA,27.08
1083705827,1,2019,School3,9,1,Math,24.14
1083705827,1,2019,School3,9,1,ELA,33.33
1075499932,1,2019,School3,9,1,Math,17.24
1075499932,1,2019,School3,9,1,ELA,0
1012028128,1,2019,School3,10,1,Math,48.28
1012028128,1,2019,School3,10,1,ELA,32.29
1068032733,1,2019,School3,9,1,Math,27.59
1068032733,1,2019,School3,9,1,ELA,29.17
1081592414,1,2019,School3,11,1,Math,51.72
1081592414,1,2019,School3,11,1,ELA,46.88
1098109124,1,2019,School3,10,1,Math,34.48
1098109124,1,2019,School3,10,1,ELA,23.96
1008503820,1,2019,School3,9,1,Math,25.86
1008503820,1,2019,School3,9,1,ELA,17.71
1069893810,1,2019,School3,9,1,Math,13.79
1069893810,1,2019,School3,9,1,ELA,13.54
1084799610,1,2019,School3,10,0.5,Math,20.69
1084799610,1,2019,School3,10,0.5,ELA,20.83
1031405027,1,2019,School3,9,1,Math,13.79
1031405027,1,2019,School3,9,1,ELA,10.42
1084180319,1,2019,School3,9,1,Math,41.38
1084180319,1,2019,School3,9,1,ELA,29.17
1024895812,1,2019,School3,9,1,Math,29.31
1024895812,1,2019,School3,9,1,ELA,18.75
1076815135,1,2019,School3,9,1,Math,1.72
1076815135,1,2019,School3,9,1,ELA,13.54
1047894816,1,2019,School3,9,1,Math,36.21
1047894816,1,2019,School3,9,1,ELA,20.83
1037267234,1,2019,School3,10,1,Math,20.69
1037267234,1,2019,School3,10,1,ELA,41.67
1063997818,1,2019,School3,9,1,Math,27.59
1063997818,1,2019,School3,9,1,ELA,31.25
1023284913,1,2019,School3,10,1,Math,43.1
1023284913,1,2019,School3,10,1,ELA,31.25
1000214324,1,2019,School3,9,1,Math,37.93
1000214324,1,2019,School3,9,1,ELA,16.67
1087710120,1,2019,School3,9,1,Math,15.52
1087710120,1,2019,School3,9,1,ELA,35.42
1025904025,1,2019,School3,10,1,Math,50
1025904025,1,2019,School3,10,1,ELA,53.13
1004001423,1,2019,School3,9,1,Math,22.41
1004001423,1,2019,School3,9,1,ELA,21.88
1048175911,1,2019,School3,10,1,Math,17.24
1048175911,1,2019,School3,10,1,ELA,18.75
1049006024,1,2019,School3,10,1,Math,31.03
1049006024,1,2019,School3,10,1,ELA,42.71
1056708821,1,2019,School3,9,1,Math,13.79
1056708821,1,2019,School3,9,1,ELA,13.54
1030184910,1,2019,School3,9,1,Math,37.93
1030184910,1,2019,School3,9,1,ELA,22.92
1061003226,1,2019,School3,9,1,Math,20.69
1061003226,1,2019,School3,9,1,ELA,29.17
1097409824,1,2019,School3,9,1,Math,13.79
1097409824,1,2019,School3,9,1,ELA,11.46
1042236731,1,2019,School3,9,1,Math,24.14
1042236731,1,2019,School3,9,1,ELA,19.79
1088080918,1,2019,School3,10,1,Math,37.93
1088080918,1,2019,School3,10,1,ELA,26.04
1065417131,1,2019,School3,11,1,Math,43.1
1065417131,1,2019,School3,11,1,ELA,47.92
1043990818,1,2019,School3,10,1,Math,32.76
1043990818,1,2019,School3,10,1,ELA,52.08
1052233233,1,2019,School3,9,1,Math,18.97
1052233233,1,2019,School3,9,1,ELA,21.88
1063086917,1,2019,School3,10,1,Math,13.79
1063086917,1,2019,School3,10,1,ELA,25
1076289917,1,2019,School3,10,1,Math,18.97
1076289917,1,2019,School3,10,1,ELA,16.67
1020285113,1,2019,School3,11,1,Math,58.62
1020285113,1,2019,School3,11,1,ELA,52.08
1034986814,1,2019,School3,11,1,Math,44.83
1034986814,1,2019,School3,11,1,ELA,35.42
1064199521,1,2019,School3,10,1,Math,46.55
1064199521,1,2019,School3,10,1,ELA,10.42
1045798018,1,2019,School3,11,1,Math,77.59
1045798018,1,2019,School3,11,1,ELA,39.58
1094590427,1,2019,School3,11,1,Math,22.41
1094590427,1,2019,School3,11,1,ELA,30.21
1040248721,1,2019,School3,11,1,Math,27.59
1040248721,1,2019,School3,11,1,ELA,34.38
1068339633,1,2019,School3,9,1,Math,8.62
1068339633,1,2019,School3,9,1,ELA,20.83
1032973818,1,2019,School3,11,1,Math,34.48
1032973818,1,2019,School3,11,1,ELA,55.21
1051419824,1,2019,School3,9,1,Math,34.48
1051419824,1,2019,School3,9,1,ELA,34.38
1031378715,1,2019,School3,9,1,Math,0
1031378715,1,2019,School3,9,1,ELA,0
1032243726,1,2019,School3,11,1,Math,22.41
1032243726,1,2019,School3,11,1,ELA,32.29
1071089910,1,2019,School3,10,1,Math,20.69
1071089910,1,2019,School3,10,1,ELA,23.96
1000111421,1,2019,School3,10,1,Math,25.86
1000111421,1,2019,School3,10,1,ELA,42.71
1001509828,1,2019,School3,9,1,Math,17.24
1001509828,1,2019,School3,9,1,ELA,4.17
1029796817,1,2019,School3,9,0.5,Math,20.69
1029796817,1,2019,School3,9,0.5,ELA,6.25
1020081914,1,2019,School3,10,1,Math,46.55
1020081914,1,2019,School3,10,1,ELA,40.63
1028089316,1,2019,School3,10,1,Math,32.76
1028089316,1,2019,School3,10,1,ELA,36.46
1010182915,1,2019,School3,11,1,Math,22.41
1010182915,1,2019,School3,11,1,ELA,45.83
1093330023,1,2019,School3,9,1,Math,17.24
1093330023,1,2019,School3,9,1,ELA,18.75
1051500824,1,2019,School3,9,1,Math,24.14
1051500824,1,2019,School3,9,1,ELA,44.79
1003876717,1,2019,School3,10,1,Math,53.45
1003876717,1,2019,School3,10,1,ELA,48.96
1029916528,1,2019,School3,11,1,Math,53.45
1029916528,1,2019,School3,11,1,ELA,47.92
1039916520,1,2019,School3,10,1,Math,25.86
1039916520,1,2019,School3,10,1,ELA,32.29
1036605126,1,2019,School3,10,1,Math,46.55
1036605126,1,2019,School3,10,1,ELA,46.88
1086089916,1,2019,School3,10,1,Math,20.69
1086089916,1,2019,School3,10,1,ELA,45.83
1048014022,1,2019,School3,9,1,Math,31.03
1048014022,1,2019,School3,9,1,ELA,16.67
1093606828,1,2019,School3,9,1,Math,27.59
1093606828,1,2019,School3,9,1,ELA,14.58
1049089915,1,2019,School3,11,1,Math,60.34
1049089915,1,2019,School3,11,1,ELA,37.5
1076295914,1,2019,School3,9,1,Math,22.41
1076295914,1,2019,School3,9,1,ELA,22.92
1008916031,1,2019,School3,9,1,Math,31.03
1008916031,1,2019,School3,9,1,ELA,16.67
1085301527,1,2019,School3,9,1,Math,8.62
1085301527,1,2019,School3,9,1,ELA,3.13
1044989818,1,2019,School3,9,1,Math,17.24
1044989818,1,2019,School3,9,1,ELA,20.83
1077793817,1,2019,School3,9,1,Math,31.03
1077793817,1,2019,School3,9,1,ELA,29.17
1061072911,1,2019,School3,11,1,Math,41.38
1061072911,1,2019,School3,11,1,ELA,35.42
1002463818,1,2019,School3,10,1,Math,24.14
1002463818,1,2019,School3,10,1,ELA,36.46
1002862236,1,2019,School3,10,1,Math,13.79
1002862236,1,2019,School3,10,1,ELA,23.96
1036979819,1,2019,School3,11,1,Math,22.41
1036979819,1,2019,School3,11,1,ELA,34.38
1056199522,1,2019,School3,9,1,Math,31.03
1056199522,1,2019,School3,9,1,ELA,33.33
1025797814,1,2019,School3,9,1,Math,41.38
1025797814,1,2019,School3,9,1,ELA,46.88
1026087917,1,2019,School3,11,1,Math,56.9
1026087917,1,2019,School3,11,1,ELA,69.79
1009061932,1,2019,School3,9,1,Math,18.97
1009061932,1,2019,School3,9,1,ELA,30.21
1055185918,1,2019,School3,11,1,Math,50
1055185918,1,2019,School3,11,1,ELA,56.25
1097396717,1,2019,School3,10,1,Math,32.76
1097396717,1,2019,School3,10,1,ELA,28.13
